17.2,b76ca832-a532-4409-b89e-6b4c81597156,1,1
13.6,1750b540-759e-4de9-8406-7845db5e0eb9,1,1
18.4,8248cfd8-2884-4a32-b3fb-9d1f5599a0bf,1,1
22.4,f56d20e2-a2e2-4625-b88a-f0494fd405cf,1,1
14.4,230e7df7-15cf-4bb3-b027-5410c623b413,1,1
23.2,c6c183e8-ec9f-44e6-944a-acaa44003cdb,1,1
17.6,7a5596aa-d5df-444f-882f-2bde4eedbd4b,1,1
18.8,5ee8a474-ba93-44c9-aa10-7ad698f4535d,1,1
20.4,ea7227c4-91a6-41fc-8500-c2f2f6f67b80,1,1
19.2,9b63e5f4-862f-4528-bb60-d3272a4fdf2d,1,1
20.8,1b6bfd92-258b-4eb6-a583-d0d868f11de4,1,1
22.4,c12c2ac8-5764-4d2a-81e2-6873344a3f8a,1,1
15.6,d947bef7-6060-43c2-88a4-29144e8390f2,1,1
16.0,3be6bdcc-772a-49cd-92f2-14e4d35a7e85,1,1
21.6,ae432582-5b49-403a-b9ee-c9eb870a501c,1,1
22.0,efb1989a-3781-4989-98fc-a10b35222bf4,1,1
19.6,5335498b-ad50-4607-9157-76deae9edef1,1,1
21.6,4fd2cb55-62d1-4ef0-b423-bc0728f6a6da,1,1
16.8,0aaa2361-06e6-45f9-b239-1de0f83eb5c7,1,1
18.0,9c7698b5-d7bb-4f62-9f11-79c2b7151431,1,1
20.8,0f5d8dda-b41d-43b3-b717-ee1d3518036a,1,1
17.2,8bb93b31-3d61-4ec4-9fbd-be119ae512a5,1,1
16.8,f423637f-ecde-4d37-b979-8d93676718cc,1,1
19.6,422a9616-f709-40fe-a3ad-10c9244f90c3,1,1
19.6,8bf6efb3-72dd-4bd2-836f-0f84a8824474,1,1
20.0,752b352a-aaa0-4cfe-8173-b47621ca2b28,1,1
21.2,b26ad0c9-033c-437b-bdf2-c8e5c901aad8,1,1
19.6,0ee32b10-6044-445a-919a-b815cc903a72,1,1
17.6,a3115a7d-2e2c-4fd6-87ba-ba6555567ed9,1,1
19.2,520aae7d-09b3-481b-bfec-f57b167a432a,1,1
16.0,ba25a33f-f290-478e-9a3c-057fe64817ba,1,1
15.2,94c7b479-07c2-4027-909d-eca61ac4ed38,1,1
16.4,91464e8a-cb6f-45bf-b23f-714302f6f1ab,1,1
19.2,61a71ca3-01a8-464c-a5c7-d6c2d4d3e178,1,1
