19.6,6bc405d4-383b-47fc-8ff1-49402d047156,1,1
17.6,c6dd4f76-bc33-4e1d-8a8d-647d470071e4,1,1
18.4,7eed2924-664d-465d-a5a4-36033d4edd6b,1,1
17.2,25622140-ca46-4954-9a2c-ede1c83e1f9e,1,1
19.2,039aab96-6419-493a-a289-c667ac3932e3,1,1
20.4,771f6f88-ff97-4bf7-b38d-108e0f8df065,1,1
16.8,ee112db8-239c-4b12-b3fa-029bf5c38ac7,1,1
21.6,2cdd6778-cf5e-43f9-8a28-ed77c6a57333,1,1
21.6,afc5319b-4bc9-4c5b-b379-1c9db24ebf4f,1,1
15.6,bc2d8582-71b8-4ff2-9903-9a5816fcc3d7,1,1
20.4,511fb9f3-4b0c-43bc-97b6-c6cd19689ee9,1,1
17.6,749b8fe2-0d89-4016-b020-3add56b38943,1,1
16.8,cf627797-051d-4442-85bb-ff3cf34b25e7,1,1
18.8,6360a2c4-63cc-4a93-b7e2-54fd6f03ceda,1,1
18.4,a5962bec-53cd-4584-9c7f-5a46fad487a2,1,1
17.2,9b9be49a-9c16-4e72-be60-dbf03b89d6e1,1,1
22.8,3e8814f0-afaa-44f2-a2bf-92b97df80159,1,1
20.0,b2558f67-3cfb-4d44-83b6-874e541a0c72,1,1
16.0,16e6b663-d717-4cfc-baad-03273569d2f3,1,1
21.6,7e467c6f-b4b9-47ce-b687-1391540572b1,1,1
17.2,40b62867-72cb-44ed-87e5-713a9899bd23,1,1
20.0,d22a0e8f-5412-4f64-91a3-ae506d1d8d74,1,1
16.4,e3f5d580-1932-463c-9d90-430d16c13cac,1,1
19.2,e40441eb-46de-4207-9906-edc86cd4555c,1,1
18.4,8867f59b-2f76-4165-83d5-a9989b4236a6,1,1
16.8,118c37f8-6beb-49c8-9905-f7cd340a0dc8,1,1
17.6,82b39647-a1aa-4b04-b887-24a5d4cc144b,1,1
17.6,5369326c-838f-4321-a8a7-04abfcef20ad,1,1
20.8,3cb9e426-1b12-4a1c-a281-3e04199cf368,1,1
21.2,0e7d78be-82b7-4fc8-a435-5bf1c1332792,1,1
16.0,59582ed3-2e49-4d77-9d66-a9a1680b3dbf,1,1
18.8,e296f850-7703-4b4c-8d9e-bd333a7790ba,1,1
19.2,8a2a238a-a8dc-414e-97a9-f782334b234d,1,1
22.8,4a307535-8c01-49d4-9e31-a29bb5a439fb,1,1
20.8,f7cd3739-a461-4aa4-8e7b-b90647e087ae,1,1
14.8,793ce6d4-e0bb-48f4-8e89-8b093bf7f271,1,1
17.6,6f9fbf72-642d-4723-9fb4-509a4f9e27b2,1,1
19.2,7c5e1fe7-d318-4001-8916-6b6b832f1e32,1,1
19.2,116aed1f-0ffd-47bb-8d51-5787cdcb9813,1,1
15.2,e4a02f36-f34b-48a0-bd8b-6c2ca7820d8f,1,1
17.6,88050a4a-5314-46bb-a488-bf8956dfed0b,1,1
18.0,bd713b4e-55b9-4b09-a6c5-430373a4190f,1,1
18.4,9406fbd8-ac79-49cf-ab85-03d26c5e482d,1,1
13.2,0cc67c52-80c9-4771-a0dc-93821d0037c9,1,1
23.2,279d12f8-5a36-4b76-98b0-08476bb72bc0,1,1
26.4,b406959f-4a7a-4ba4-9073-c4d3550d1fd2,1,1
15.2,3e6b9d94-7349-4e5d-9c8d-d380aaddeafa,1,1
22.4,1454f0da-ee8d-49b5-a1a5-9593b62ed201,1,1
23.2,42265429-e21a-4795-9c08-313a7da123f5,1,1
17.2,842b6f19-2eeb-4795-a3c5-78ce7d47ff4a,1,1
19.6,59582ed3-2e49-4d77-9d66-a9a1680b3dbf,2,0
21.6,8a2a238a-a8dc-414e-97a9-f782334b234d,2,1
24.0,511fb9f3-4b0c-43bc-97b6-c6cd19689ee9,2,0
23.2,40b62867-72cb-44ed-87e5-713a9899bd23,2,1
26.0,b406959f-4a7a-4ba4-9073-c4d3550d1fd2,2,0
20.4,116aed1f-0ffd-47bb-8d51-5787cdcb9813,2,0
21.6,c6dd4f76-bc33-4e1d-8a8d-647d470071e4,2,0
29.2,42265429-e21a-4795-9c08-313a7da123f5,2,1
20.0,6f9fbf72-642d-4723-9fb4-509a4f9e27b2,2,0
25.6,1454f0da-ee8d-49b5-a1a5-9593b62ed201,2,0
27.6,7c5e1fe7-d318-4001-8916-6b6b832f1e32,2,1
19.6,5369326c-838f-4321-a8a7-04abfcef20ad,2,0
28.0,f7cd3739-a461-4aa4-8e7b-b90647e087ae,2,1
18.8,3e6b9d94-7349-4e5d-9c8d-d380aaddeafa,2,1
20.8,ee112db8-239c-4b12-b3fa-029bf5c38ac7,2,1
25.2,e40441eb-46de-4207-9906-edc86cd4555c,2,1
20.0,9406fbd8-ac79-49cf-ab85-03d26c5e482d,2,0
21.2,a5962bec-53cd-4584-9c7f-5a46fad487a2,2,0
22.4,e296f850-7703-4b4c-8d9e-bd333a7790ba,2,1
18.4,bd713b4e-55b9-4b09-a6c5-430373a4190f,2,0
17.6,118c37f8-6beb-49c8-9905-f7cd340a0dc8,2,0
23.2,3cb9e426-1b12-4a1c-a281-3e04199cf368,2,0
21.2,8867f59b-2f76-4165-83d5-a9989b4236a6,2,0
27.6,279d12f8-5a36-4b76-98b0-08476bb72bc0,2,0
27.6,749b8fe2-0d89-4016-b020-3add56b38943,2,1
17.6,793ce6d4-e0bb-48f4-8e89-8b093bf7f271,2,0
22.8,d22a0e8f-5412-4f64-91a3-ae506d1d8d74,2,0
27.2,771f6f88-ff97-4bf7-b38d-108e0f8df065,2,1
22.0,7eed2924-664d-465d-a5a4-36033d4edd6b,2,0
26.4,039aab96-6419-493a-a289-c667ac3932e3,2,1
20.0,88050a4a-5314-46bb-a488-bf8956dfed0b,2,0
19.2,e3f5d580-1932-463c-9d90-430d16c13cac,2,0
25.6,cf627797-051d-4442-85bb-ff3cf34b25e7,2,1
22.0,25622140-ca46-4954-9a2c-ede1c83e1f9e,2,1
30.0,b2558f67-3cfb-4d44-83b6-874e541a0c72,2,1
14.0,0cc67c52-80c9-4771-a0dc-93821d0037c9,2,1
27.2,7e467c6f-b4b9-47ce-b687-1391540572b1,2,1
23.6,3e8814f0-afaa-44f2-a2bf-92b97df80159,2,0
29.6,4a307535-8c01-49d4-9e31-a29bb5a439fb,2,1
23.2,6360a2c4-63cc-4a93-b7e2-54fd6f03ceda,2,0
26.8,16e6b663-d717-4cfc-baad-03273569d2f3,2,1
25.2,842b6f19-2eeb-4795-a3c5-78ce7d47ff4a,2,1
22.8,0e7d78be-82b7-4fc8-a435-5bf1c1332792,2,0
29.6,afc5319b-4bc9-4c5b-b379-1c9db24ebf4f,2,1
21.2,82b39647-a1aa-4b04-b887-24a5d4cc144b,2,0
21.2,6bc405d4-383b-47fc-8ff1-49402d047156,2,0
26.0,2cdd6778-cf5e-43f9-8a28-ed77c6a57333,2,0
24.0,9b9be49a-9c16-4e72-be60-dbf03b89d6e1,2,1
22.8,bc2d8582-71b8-4ff2-9903-9a5816fcc3d7,2,1
24.0,e4a02f36-f34b-48a0-bd8b-6c2ca7820d8f,2,1
30.0,7e467c6f-b4b9-47ce-b687-1391540572b1,3,0
31.2,b406959f-4a7a-4ba4-9073-c4d3550d1fd2,3,1
32.8,b2558f67-3cfb-4d44-83b6-874e541a0c72,3,0
33.6,59582ed3-2e49-4d77-9d66-a9a1680b3dbf,3,1
32.0,6360a2c4-63cc-4a93-b7e2-54fd6f03ceda,3,1
25.6,8a2a238a-a8dc-414e-97a9-f782334b234d,3,0
28.8,bc2d8582-71b8-4ff2-9903-9a5816fcc3d7,3,0
24.8,ee112db8-239c-4b12-b3fa-029bf5c38ac7,3,0
31.2,3e8814f0-afaa-44f2-a2bf-92b97df80159,3,1
26.0,e296f850-7703-4b4c-8d9e-bd333a7790ba,3,0
26.4,6f9fbf72-642d-4723-9fb4-509a4f9e27b2,3,1
23.2,793ce6d4-e0bb-48f4-8e89-8b093bf7f271,3,1
28.4,82b39647-a1aa-4b04-b887-24a5d4cc144b,3,1
29.2,749b8fe2-0d89-4016-b020-3add56b38943,3,0
25.2,bd713b4e-55b9-4b09-a6c5-430373a4190f,3,1
25.2,a5962bec-53cd-4584-9c7f-5a46fad487a2,3,0
27.6,cf627797-051d-4442-85bb-ff3cf34b25e7,3,0
32.0,771f6f88-ff97-4bf7-b38d-108e0f8df065,3,0
28.4,9406fbd8-ac79-49cf-ab85-03d26c5e482d,3,1
16.8,0cc67c52-80c9-4771-a0dc-93821d0037c9,3,1
28.4,5369326c-838f-4321-a8a7-04abfcef20ad,3,1
32.8,4a307535-8c01-49d4-9e31-a29bb5a439fb,3,0
26.0,40b62867-72cb-44ed-87e5-713a9899bd23,3,0
29.2,511fb9f3-4b0c-43bc-97b6-c6cd19689ee9,3,1
34.0,039aab96-6419-493a-a289-c667ac3932e3,3,0
24.8,25622140-ca46-4954-9a2c-ede1c83e1f9e,3,0
34.0,1454f0da-ee8d-49b5-a1a5-9593b62ed201,3,1
32.8,7c5e1fe7-d318-4001-8916-6b6b832f1e32,3,0
28.0,9b9be49a-9c16-4e72-be60-dbf03b89d6e1,3,0
