16.56,16.51,2.301179457106751,b64ec628-1b2c-4e36-ac06-347d0650231a,0,1
16.56,15.39,2.309571197900513,85ca5d85-efc8-4fd3-a502-9eaefe9f382b,0,1
16.56,16.76,2.28754400577487,0a34256f-bbed-4795-b148-0b0c2c7e5494,0,1
16.56,16.42,2.2904795136205665,89a6ea6e-22d1-4c25-ac07-ff04ce4e5738,0,1
16.56,15.72,2.299016719390703,2d9caea7-42b6-4501-9750-558a8ee5cdff,0,1
16.56,16.34,2.283095348116917,67e3fe6d-fce5-429a-9fd9-3fc2c25f8fa8,0,1
16.56,17.72,2.2895944067021,72e3923d-19eb-4d95-8673-4e0a2b72dbf6,0,1
16.56,16.77,2.3080623070139237,6c37dcda-9fa1-42ea-9cd9-e1ffe297f7a2,0,1
16.56,17.25,2.2980705171183526,5206149d-1073-480d-a3ce-4ad75291d5dd,0,1
16.56,17.28,2.2860424999142133,c632a326-292f-4d45-8334-40a227ea6825,0,1
16.56,17.26,2.3020133546717,9578ffd1-213a-458f-8460-1a6cd76ea5ea,0,1
16.56,16.71,2.295203848995752,b2257a17-932f-417f-8381-314b3f800705,0,1
16.56,16.26,2.2738304474517994,267c03db-bd53-4d73-88bc-93be9836cdfe,0,1
16.56,16.34,2.299213985504358,b01cd2a8-b51d-4c16-a658-9cf97f9f7f4c,0,1
16.56,17.14,2.2888189530704133,879a39ad-39a7-4434-a1a3-cf6fafcc0d18,0,1
16.56,16.69,2.269160617513051,8864e1a4-2eaf-4214-b4d2-07772373f67e,0,1
16.56,16.45,2.284567123055627,0dcd6afa-d035-4d5a-9cb2-704840b3e8ab,0,1
16.56,15.5,2.3079128979891927,0cae9cec-90c8-40b5-81e1-bb52fa0863cb,0,1
16.56,15.96,2.3098819851432277,952e6d30-0e72-449f-a135-2066bfc833cf,0,1
16.56,16.67,2.2910906160381126,bfabfb1d-c7fb-45e0-bc3a-f4da6062ca33,0,1
16.56,17.45,2.284852556544821,3d3b7f54-3d39-46b3-9cf6-b84134e270fb,0,1
16.56,15.46,2.2728305713524453,d6d1a02e-c8ee-4a01-a68e-7c1cc5a1b407,0,1
16.56,16.38,2.3202807373629915,ae082ff5-7cb7-4f25-bcfa-98cab8db5fa8,0,1
16.56,16.86,2.2871232547924976,58a4b34a-fc9f-48be-8d71-bb5fa0df45a9,0,1
16.56,16.1,2.2923562051222275,92eaff9c-c1f3-41f8-af04-1d06c51dce6c,0,1
16.56,17.16,2.2860748289403463,71446070-09cc-4331-978a-4ed8a26b32f6,0,1
16.56,15.3,2.301085134949224,264d3f7a-1235-4a2c-a7e5-f6cc2421300f,0,1
16.56,16.44,2.284195964003284,4042abcf-6968-4138-8cc3-fbb7c3098d69,0,1
16.56,16.93,2.277187021181864,02d2cb5a-8b4a-4280-badf-b757be3644f2,0,1
16.56,17.05,2.2680580000928154,6cbdda46-c69a-4ede-84fa-ef9b7e28066a,0,1
16.56,16.6,2.3017703809632577,a8d4fc38-cddd-4e6a-aa38-39de72212246,0,1
16.56,17.04,2.3057559226573847,d54e8cd5-4292-43cd-9702-914ae93be40f,0,1
16.56,16.17,2.312927285303369,6da6e350-6052-4b33-8eec-abe6c6b5824b,0,1
16.56,17.7,2.2883191912382874,f2719f19-8572-48a3-aa59-50924f70c806,0,1
16.56,17.69,2.296282325032047,37287b6d-c680-45c9-96fc-4674a04f604d,0,1
16.56,16.24,2.2851544735010836,2a3ee5ab-ecb8-42a9-816b-9460ac74f69b,0,1
16.56,16.86,2.280132694023622,a1cb0925-c5b4-4246-8e0a-9e116dba816f,0,1
16.56,16.44,2.2868538419347213,39b720d8-618c-4ab3-8074-53c34bd9e4fb,0,1
16.56,15.96,2.294591443726716,fe695df2-dc45-4146-96e8-c6fe27f4ecdd,0,1
16.56,16.05,2.3066555649466243,7f443a78-d4e1-4dc2-bf2d-c957b59ae1ad,0,1
16.56,16.48,2.293238865268382,59de6e2f-b583-48ce-ae10-eeddbf3d396b,0,1
16.56,16.89,2.298574661570611,194099dc-c043-4721-a690-132b4f20df8a,0,1
16.56,16.55,2.283231618675903,2758f3e7-5e92-4a43-8fe7-512e30c3b918,0,1
16.56,16.04,2.2855171884142753,2e69d72e-7f63-4f7b-ad1d-2655299f6956,0,1
16.56,15.52,2.3033856012295537,eed2123f-136c-4230-b960-a7ae7f4fd6b2,0,1
16.56,17.4,2.2896689813300988,b3f891c6-b529-4279-b9a1-691da63a968a,0,1
16.56,16.97,2.2931157311486317,a3647b46-bfa9-46df-aefa-fb57c31e932d,0,1
16.56,16.9,2.2870954911133303,e1059310-0e47-4784-b12d-ec8ac1b5370c,0,1
16.56,17.13,2.278331326751354,82368186-be58-4c05-a8f6-93fba0ea9475,0,1
16.56,15.98,2.2937704731685753,46125bde-03b7-4f0b-925f-7a8fad8e1018,0,1
19.87,18.54,2.2588143668364897,2d9caea7-42b6-4501-9750-558a8ee5cdff,1,1
19.87,17.96,2.2928724443206043,85ca5d85-efc8-4fd3-a502-9eaefe9f382b,1,1
19.87,19.82,2.302745329127264,2a3ee5ab-ecb8-42a9-816b-9460ac74f69b,1,1
19.87,21.6,2.2650497677907397,37287b6d-c680-45c9-96fc-4674a04f604d,1,1
19.87,18.66,2.2521228065226877,2e69d72e-7f63-4f7b-ad1d-2655299f6956,1,1
19.87,19.7,2.288163582604979,6c37dcda-9fa1-42ea-9cd9-e1ffe297f7a2,1,1
19.87,19.38,2.296514625076971,952e6d30-0e72-449f-a135-2066bfc833cf,1,1
19.87,19.39,2.288188874477224,6da6e350-6052-4b33-8eec-abe6c6b5824b,1,1
19.87,19.12,2.2847567422908996,7f443a78-d4e1-4dc2-bf2d-c957b59ae1ad,1,1
19.87,20.49,2.278121447174897,a1cb0925-c5b4-4246-8e0a-9e116dba816f,1,1
19.87,20.3,2.289897802995663,194099dc-c043-4721-a690-132b4f20df8a,1,1
19.87,18.01,2.284898888665203,eed2123f-136c-4230-b960-a7ae7f4fd6b2,1,1
19.87,20.69,2.2761278466706614,e1059310-0e47-4784-b12d-ec8ac1b5370c,1,1
19.87,19.73,2.263345609545785,4042abcf-6968-4138-8cc3-fbb7c3098d69,1,1
19.87,20.64,2.266660736304104,c632a326-292f-4d45-8334-40a227ea6825,1,1
19.87,21.21,2.2778060820726798,f2719f19-8572-48a3-aa59-50924f70c806,1,1
19.87,21.31,2.2900579891634796,3d3b7f54-3d39-46b3-9cf6-b84134e270fb,1,1
19.87,17.67,2.277587578651618,264d3f7a-1235-4a2c-a7e5-f6cc2421300f,1,1
19.87,19.34,2.2755030218403616,39b720d8-618c-4ab3-8074-53c34bd9e4fb,1,1
19.87,18.94,2.2581987825856134,92eaff9c-c1f3-41f8-af04-1d06c51dce6c,1,1
19.87,19.86,2.2861880886685757,bfabfb1d-c7fb-45e0-bc3a-f4da6062ca33,1,1
19.87,20.16,2.2707829716241466,02d2cb5a-8b4a-4280-badf-b757be3644f2,1,1
19.87,20.66,2.2749714064034334,879a39ad-39a7-4434-a1a3-cf6fafcc0d18,1,1
19.87,20.72,2.287647233102362,6cbdda46-c69a-4ede-84fa-ef9b7e28066a,1,1
19.87,19.89,2.2779971018687473,a8d4fc38-cddd-4e6a-aa38-39de72212246,1,1
