20.8,6e6dc098-7377-4c9e-8d4e-e614c760522d,1,1
20.8,24b0e9bb-3702-4f30-a892-84eef598b3f2,1,1
18.4,3bc672e6-c8c5-467c-a985-96fad2bff70d,1,1
18.8,313c5f2d-af8a-4734-8090-0cbad8c64762,1,1
16.4,7682694c-f2f7-4a96-9073-219ec40ed4b6,1,1
19.2,43b9e6c9-5cd1-4424-855f-69e6f7921af0,1,1
18.0,d8452d62-901d-4374-b55d-5bc0fef0f80d,1,1
15.6,caa7155b-5ac7-4ba2-9dfc-c515755a5836,1,1
15.2,c91fd56c-e3ca-4d4e-b359-47a26296bab9,1,1
21.6,4511e672-dbba-4226-a396-d444024f4497,1,1
20.8,8ecbdfb4-d911-47bf-bcf3-08aa88d2baab,1,1
17.6,87b6269b-4fd0-4cf1-a588-031843f7ed7f,1,1
16.8,2b84df12-9bf4-4edd-95ad-02bdd4513c01,1,1
18.0,0e0f2b3c-80be-4cb3-9707-fb9f586515eb,1,1
22.4,d4331afe-efee-4a52-9ee3-32db87d24814,1,1
16.4,1e0c1ca0-267c-4ad4-91a1-09fa9e1bbad3,1,1
17.6,31b1ecb3-f5b4-4c8e-9ad9-c3af363c640e,1,1
24.0,75444937-609a-46da-87a9-b26067671ef7,1,1
18.8,fa820879-32fd-40c9-8505-8b885cc93e2d,1,1
20.8,d4fd2a03-c258-4ea4-8f37-8a6914cdc5f2,1,1
15.2,417704a0-2e78-481b-a823-1dfd99e1dde1,1,1
17.2,e9ba31c4-8e8f-4b45-96dd-3cff1f70df88,1,1
19.6,4a99dec6-804f-47bf-b8ba-32091ec3b8a1,1,1
16.4,badda07f-1bb5-4174-bfce-d29684a79859,1,1
21.6,3ae14d1f-bf43-47cd-a296-43b5df63cec0,1,1
17.6,d2153cf0-10b5-485c-86b9-49d73026badc,1,1
16.0,77c07d92-2ad6-404d-9e95-4e837b444b01,1,1
22.0,4e134bbc-5fe6-4290-a5b0-d388b056f706,1,1
15.6,64a51652-33b7-42d1-8a87-e40425228731,1,1
23.6,c4f42acd-ba5b-435d-ad00-976ca583a4d7,1,1
22.0,999c76cf-545f-4708-b96f-89aca45c919a,1,1
20.0,55a6aee2-5460-4e45-85e9-353904ef9677,1,1
15.6,7b181770-3633-4e5f-9589-9cad78722ea4,1,1
17.6,b5686c56-4b30-4023-8309-7457eab751c8,1,1
26.8,ed54e558-3676-4f6f-9107-a9593d4c1b28,1,1
16.8,7b11d3a1-195e-406e-aac3-f5ffe30b3001,1,1
19.6,5beadae8-e8ac-4b86-ad37-7667004bb685,1,1
22.4,b1635be4-0420-4c41-bc01-e8ca18dee7af,1,1
18.0,69506247-30b6-47f7-af9e-6faf2354abbe,1,1
20.8,4d98e354-62c0-4bb6-ae38-f8bed156e413,1,1
14.8,cd65e8fb-ac16-46d2-bd61-16daab1d7c49,1,1
20.4,985ab515-f94d-459d-aee4-bac0017f90a6,1,1
16.8,c8406a99-b988-4f0a-86e0-d8b66d35f7f2,1,1
20.8,93f54a50-1715-4dbb-abee-85cdb3a68a4c,1,1
18.0,08dae459-0623-4c35-b5c2-24933565c7c9,1,1
20.4,019d057b-ef53-4379-835b-346ec81e093b,1,1
19.2,be382fcf-b47a-43bc-a6ce-f44a6a7ccad6,1,1
19.2,e187eab7-562a-46c0-a759-3e147f5bf30d,1,1
20.4,de6c081a-778f-4566-b193-06a586ccc61c,1,1
22.8,ef14dcb1-ebe2-404b-ac92-2734b4715500,1,1
28.8,313c5f2d-af8a-4734-8090-0cbad8c64762,2,1
33.2,ed54e558-3676-4f6f-9107-a9593d4c1b28,2,1
28.0,4e134bbc-5fe6-4290-a5b0-d388b056f706,2,1
27.2,417704a0-2e78-481b-a823-1dfd99e1dde1,2,1
21.6,e9ba31c4-8e8f-4b45-96dd-3cff1f70df88,2,1
18.8,87b6269b-4fd0-4cf1-a588-031843f7ed7f,2,1
26.0,55a6aee2-5460-4e45-85e9-353904ef9677,2,1
25.6,4a99dec6-804f-47bf-b8ba-32091ec3b8a1,2,1
36.0,ef14dcb1-ebe2-404b-ac92-2734b4715500,2,1
30.0,b1635be4-0420-4c41-bc01-e8ca18dee7af,2,1
21.2,c8406a99-b988-4f0a-86e0-d8b66d35f7f2,2,1
